"識別碼","filename","unz","imbiau"
2950,"blwr02949","生活經驗","sing1_uah6_ging1_qiam2"
2951,"blwr02950","平步青雲","benn5_bo2_cing1_hun5"
2952,"blwr02951","市政會議","ci2_zing3_hue2_qi2"
2953,"blwr02952","四十外年","si3_zap6_qua2_ni5"
2954,"blwr02953","叫天哭地","gior3_tinn1_kau4_de2"
2955,"blwr02954","卡有意義","kah7_u2_i3_qi2"
2956,"blwr02955","加淡薄仔","ge1_dam2_borh6_a4"
2957,"blwr02956","日本仔厝","rit6_bun4_a4_cu3"
2958,"blwr02957","手下留情","ciu4_ha2_liu5_zing5"
2959,"blwr02958","今日話題","gim1_rit6_ue2_de5"
2960,"blwr02959","五權路口","qo2_kuan5_lo2_kau4"
2961,"blwr02960","五萬幾箍","qo2_van2_gui4_ko1"
2962,"blwr02961","五天外尾","qo2_tinn1_qua2_ve4"
2963,"blwr02962","五十年代","qo2_zap6_ni5_dai2"
2964,"blwr02963","山明水秀","san1_ming5_zui4_siu3"
2965,"blwr02964","小霸尖山","sior4_bah7_ziam1_suann1"
2966,"blwr02965","大鹿林道","dai1_lok6_na5_dor2"
2967,"blwr02966","大官大貪","dua2_guann1_dua2_tam1"
2968,"blwr02967","千金小姐","cen1_gim1_sior4_zia4"
2969,"blwr02968","三兩個月","sann1_nng2_gor3_queh6"
2970,"blwr02969","三十六宮","sann1_zap6_lak6_giong1"
2971,"blwr02970","十一年前","zap6_it7_ni5_zing5"
2972,"blwr02971","二月二號","ri2_queh6_ri2_hor2"
2973,"blwr02972","二三十萬","qi2_sann1_zap6_van2"
2974,"blwr02973","二十幾個","li2_zap6_gui4_e5"
2975,"blwr02974","二十統歲","ri2_zap6_tong4_hue3"
2976,"blwr02975","二十外個","ri2_zap6_qua2_e5"
2977,"blwr02976","zit一大片","zit7_zit6_dua2_pen3"
2978,"blwr02977","veh上天堂","veh7_ziunn2_ten1_dong5"
2979,"blwr02978","gah阮阿媽","gah7_qun4_a1_ma4"
2980,"blwr02979","cun外濟錢","cun1_qua2_ze2_zinn5"
2981,"blwr02980","am仔頸筋","am2_a4_gun4_gin1"
2982,"blwr02981","Hit個時陣","hit7_e5_si5_zun2"
2983,"blwr02982","恁二個","lin4_nng2_e5"
2984,"blwr02983","鑽故紙","suan2_go3_zua4"
2985,"blwr02984","驢仔殼","li5_a2_kak7"
2986,"blwr02985","鹽鐵論","iam5_tih7_lun2"
2987,"blwr02986","纖維素","ciam1_ui5_so3"
2988,"blwr02987","攪是非","giau4_si2_hui1"
2989,"blwr02988","讀國校","tak6_gok7_hau2"
2990,"blwr02989","聽看mai","tiann1_kuann3_mai3"
2991,"blwr02990","鐵門區","tih7_mng5_ku1"
2992,"blwr02991","續命湯","siok6_mia2_tng1"
2993,"blwr02992","纏繞莖","dinn5_qiau4_ging1"
2994,"blwr02993","爛tiau仔","nua2_tiau2_a4"
2995,"blwr02994","灌唱片","guan3_ciunn3_pinn3"
2996,"blwr02995","覺醒著","gak7_cenn4_diorh6"
2997,"blwr02996","鏡花緣","giann3_hue1_en5"
2998,"blwr02997","藥草店","iorh6_cau4_diam3"
2999,"blwr02998","攏sa無","long4_sa1_vor5"
3000,"blwr02999","鵝卵石","qor5_luan4_ziorh6"
3001,"blwr03000","騎機車","kia5_gi1_cia1"
3002,"blwr03001","雙音節","siang1_im1_zet7"
3003,"blwr03002","織布鳥","zit7_bo3_niau4"
3004,"blwr03003","簡體字","gan4_te4_ri2"
3005,"blwr03004","鴨綠江","ah7_lik6_gang1"
3006,"blwr03005","雕刻品","diau1_kik7_pin4"
3007,"blwr03006","錢先生","zen5_sen1_senn1"
3008,"blwr03007","輻射熱","hok7_sia2_ret6"
3009,"blwr03008","諾貝爾","no2_bue3_ni4"
3010,"blwr03009","親目睭","cin1_vak6_ziu1"
3011,"blwr03010","磚仔窯","zng1_a4_ior5"
3012,"blwr03011","燒肉粽","sior1_vah7_zang3"
3013,"blwr03012","學台語","orh6_dai5_qi4"
3014,"blwr03013","鄭成功","denn2_sing5_gong1"
3015,"blwr03014","踏入去","da2_rip6_ki3"
3016,"blwr03015","踢飛腳","tat7_hui1_ka1"
3017,"blwr03016","賢內助","hen5_lai2_zo2"
3018,"blwr03017","蝶形瓣","diap6_hing5_ban2"
3019,"blwr03018","蔡文姬","cua3_vun5_gi1"
3020,"blwr03019","蔬茹氣","so1_ru5_ki3"
3021,"blwr03020","緣毛類","en5_mo5_lui2"
3022,"blwr03021","練習表","len2_sip6_bior4"
3023,"blwr03022","窮措大","king5_cor3_dai2"
3024,"blwr03023","樟木箱","ziang1_vok6_siunn1"
3025,"blwr03024","數位化","so3_ui2_hua3"
3026,"blwr03025","撥ve開","buah7_ve2_kui1"
3027,"blwr03026","彈子房","duan5_zu4_bang5"
3028,"blwr03027","嘴齒huann","cui3_ki4_huann2"
3029,"blwr03028","鳳頭鞋","hong2_tau5_e5"
3030,"blwr03029","遠遠看","hng2_hng2_kuann3"
3031,"blwr03030","趙匡胤","dior2_kong1_in3"
3032,"blwr03031","種麻仔","zing4_mua5_a4"
3033,"blwr03032","摔落來","siak7_lorh6_lai5"
3034,"blwr03033","雷峰塔","lui5_hong1_tah7"
3035,"blwr03034","過激派","gue3_gik7_pai3"
3036,"blwr03035","過山脈","gue3_suann1_meh6"
3037,"blwr03036","跟ve著","due4_ve2_diorh6"
3038,"blwr03037","舅兄弟","giu2_hiann1_di2"
3039,"blwr03038","腦出血","nau4_cut7_hueh7"
3040,"blwr03039","腹膜炎","bak7_vo5_iam2"
3041,"blwr03040","義賣品","qi2_ve2_pin4"
3042,"blwr03041","痲痺去","va5_bi3_ki3"
3043,"blwr03042","煞vue直","suat7_vue2_dit6"
3044,"blwr03043","照明光","zior3_ving5_gng1"
3045,"blwr03044","楊允言","iunn5_un4_qan5"
3046,"blwr03045","楠仔坑","lam5_a4_kenn1"
3047,"blwr03046","楚莊王","cor4_zong1_ong5"
3048,"blwr03047","會曉想","e2_hiau4_siunn2"
3049,"blwr03048","會堪得","e2_kam1_dit7"
3050,"blwr03049","黃瑞香","ng5_sui2_hiong1"
3051,"blwr03050","黃梁夢","uinn5_niu5_vang2"
3052,"blwr03051","開立方","kai1_lip6_hong1"
3053,"blwr03052","超音波","ciau1_im1_por1"
3054,"blwr03053","結集成","get7_zip6_sing5"
3055,"blwr03054","睏咻聲","kun3_hiu1_siann1"
3056,"blwr03055","發粒仔","huat7_liap6_a4"
3057,"blwr03056","無騙你","vor5_pen3_li4"
3058,"blwr03057","無偌久","vor5_lua2_gu4"
3059,"blwr03058","無奈何","vor5_nai2_hor5"
3060,"blwr03059","滋潤著","zu1_run2_diorh6"
3061,"blwr03060","殘殺著","zan5_sat7_diorh6"
3062,"blwr03061","普普仔","po4_po4_a4"
3063,"blwr03062","敢m是","gam4_m2_si2"
3064,"blwr03063","就對啦","dorh6_dui3_la3"
3065,"blwr03064","博士級","pok7_su2_gip7"
3066,"blwr03065","創造力","cong3_zor2_lat6"
3067,"blwr03066","野戰砲","ia4_zen3_pau3"
3068,"blwr03067","都龐嶺","do1_pang5_nia4"
3069,"blwr03068","逐口灶","dak6_kau4_zau3"
3070,"blwr03069","這按呢","ze1_an4_ne1"
3071,"blwr03070","責任感","zik7_rim2_gam4"
3072,"blwr03071","豉豆蟲","sinn2_dau2_tang5"
3073,"blwr03072","處窩子","cu3_or1_zi4"
3074,"blwr03073","移轉稅","det6_zuan4_sue3"
3075,"blwr03074","畢力索","bit7_lik6_sor4"
3076,"blwr03075","淡竹葉","dam2_dik7_hiorh6"
3077,"blwr03076","淡水湖","dam2_zui4_o5"
3078,"blwr03077","望望然","vong2_vong2_ren5"
3079,"blwr03078","接種率","ziap7_zing4_lut6"
3080,"blwr03079","捲蓆仔","gng4_ciorh6_a4"
3081,"blwr03080","掠會著","liah6_e2_diorh6"
3082,"blwr03081","做會到","zor3_e2_gau3"
3083,"blwr03082","做kangkue","zor3_kang1_kue2"
3084,"blwr03083","偽君子","qui2_gun1_zu4"
3085,"blwr03084","閃卡邊","siam4_kah7_binn1"
3086,"blwr03085","胼胝體","penn5_zi1_te4"
3087,"blwr03086","祝融峰","ziok7_qiong5_hong1"
3088,"blwr03087","真恐佈","zin1_kiong4_bo3"
3089,"blwr03088","烏白喝","o1_beh6_huah7"
3090,"blwr03089","浸信會","zim3_sin3_hue2"
3091,"blwr03090","氧化炭","iang4_hua3_tuann3"
3092,"blwr03091","格林蘭","geh7_lim5_lan5"
3093,"blwr03092","捏啥物","liap6_siann4_mih6"
3094,"blwr03093","食飯飽","ziah6_bng2_ba4"
3095,"blwr03094","食未肥","ziah6_ve2_bui5"
3096,"blwr03095","紅白帖","ang5_beh6_tiap7"
3097,"blwr03096","毒菌彈","dok6_kun4_duann5"
3098,"blwr03097","毒瓦斯","dok6_qa4_su1"
3099,"blwr03098","建築學","gen3_diok6_hak6"
3100,"blwr03099","咱逐個","lan4_dak6_e5"
3101,"blwr03100","俊國熊","zun3_gok7_him5"
3102,"blwr03101","長舌婦","diang5_zih6_hu2"
3103,"blwr03102","表達法","biau4_dat6_huat7"
3104,"blwr03103","炒股票","ca4_go4_pior3"
3105,"blwr03104","泣鬼神","kip7_gui4_sin5"
3106,"blwr03105","放風吹","bang3_hong1_cue1"
3107,"blwr03106","拆除權","tiah7_du5_kuan5"
3108,"blwr03107","拖落去","tua1_lorh6_ki3"
3109,"blwr03108","拍納涼","pah7_lap6_liang5"
3110,"blwr03109","姊妺篇","ze4_muai2_pen1"
3111,"blwr03110","坦白講","tan4_bik6_gong4"
3112,"blwr03111","協調會","hiap6_diau5_hue2"
3113,"blwr03112","足出名","zok7_cut7_mia5"
3114,"blwr03113","足orh好","zok7_orh7_hor4"
3115,"blwr03114","赤炎炎","ciah7_iann2_iann2"
3116,"blwr03115","見面禮","ginn3_vin2_le4"
3117,"blwr03116","沒字梢","vuat6_li2_sau1"
3118,"blwr03117","杉林溪","sam1_na5_ke1"
3119,"blwr03118","束ho破","sok7_ho2_pua3"
3120,"blwr03119","吳郭魚","qo5_gueh7_hi5"
3121,"blwr03120","吞落去","tun1_lorh6_ki3"
3122,"blwr03121","判決書","puann3_guat7_su1"
3123,"blwr03122","免疫性","ven4_ik6_sing3"
3124,"blwr03123","作不來","zorh7_but7_lai5"
3125,"blwr03124","西洋參","se1_iunn5_som1"
3126,"blwr03125","血壓計","het7_ap7_ge3"
3127,"blwr03126","羽狀脈","u4_zong2_vik6"
3128,"blwr03127","好奇心","honn3_gi5_sim1"
3129,"blwr03128","皮包骨","pue5_bau1_gut7"
3130,"blwr03129","白頂鶴","beh6_ding4_horh6"
3131,"blwr03130","白禿風","bik6_tut7_hong1"
3132,"blwr03131","田舍翁","can5_sia3_ong1"
3133,"blwr03132","正月初","ziann1_queh6_ce1"
3134,"blwr03133","扑青驚","pah7_cinn1_giann1"
3135,"blwr03134","卡識你","kah7_vat7_li4"
3136,"blwr03135","他動詞","tann1_dong2_su5"
3137,"blwr03136","日內瓦","lit6_lai2_ua4"
3138,"blwr03137","六合彩","liok6_hap6_cai4"
3139,"blwr03138","內政部","lue2_zing3_bo2"
3140,"blwr03139","小喇叭","sior4_lah7_bah7"
3141,"blwr03140","大雪山","dua2_sueh7_suann1"
3142,"blwr03141","八卦陣","bat7_gua3_din2"
3143,"blwr03142","八十個","beh7_zap6_e5"
3144,"blwr03143","一直sih","it7_dit6_sih7"
3145,"blwr03144","一pa燈","zit6_pa1_ding1"
3146,"blwr03145","vai年冬","vai4_ni5_dang1"
3147,"blwr03146","qiu過來","qiu4_gue3_lai5"
3148,"blwr03147","qau寫字","qau5_sia4_qi2"
3149,"blwr03148","lior肉油","lior5_vah7_iu5"
3150,"blwr03149","kng落來","kng3_lorh6_lai5"
3151,"blwr03150","kiorh著錢","kiorh7_diorh6_zinn5"
3152,"blwr03151","gap起來","gap7_ki4_lai5"
3153,"blwr03152","deh奇怪","deh7_gi5_guai3"
3154,"blwr03153","cittor埕","cit7_tor1_diann5"
3155,"blwr03154","buannbuannleh","buann1_buann1_leh7"
3156,"blwr03155","衲子","suai1_zu4"
3157,"blwr03156","优雅","iu1_nga4"
3158,"blwr03157","鬱卒","ut7_zut7"
3159,"blwr03158","鑿井","zau5_zenn4"
3160,"blwr03159","籤笊","ciam1_riau4"
3161,"blwr03160","竊笑","cet7_cior3"
3162,"blwr03161","攪拌","giau4_buan2"
3163,"blwr03162","疊韻","tiap6_un2"
3164,"blwr03163","疊被","tiap6_pue2"
3165,"blwr03164","歡迎","huan1_qing5"
3166,"blwr03165","蘭若","lan5_liak6"
3167,"blwr03166","灌沃","guan3_ok7"
3168,"blwr03167","騰越","ting5_uat6"
3169,"blwr03168","關礙","guan1_qai2"
3170,"blwr03169","曝日","pak6_rit6"
3171,"blwr03170","攀援","pan1_uan2"
3172,"blwr03171","雜揉","zap6_riu5"
3173,"blwr03172","藏dam","cang3_dam2"
3174,"blwr03173","舊相","gu2_sionn1"
3175,"blwr03174","翹楚","kiau3_co4"
3176,"blwr03175","簪紱","zam1_buat6"
3177,"blwr03176","擴充","kok7_ciong1"
3178,"blwr03177","點滴","diam4_dih7"
3179,"blwr03178","霜刃","song1_qim2"
3180,"blwr03179","闊嘴","kuah7_cui3"
3181,"blwr03180","避煞","piah7_suah7"
3182,"blwr03181","謙讓","kiam1_qiang2"
3183,"blwr03182","舉香","qia5_hiunn1"
3184,"blwr03183","癌症","qam5_zing3"
3185,"blwr03184","爵位","ziak7_ui2"
3186,"blwr03185","儲蓄","du5_hiok7"
3187,"blwr03186","遺尿","ui5_rior2"
3188,"blwr03187","膨床","pong3_cng5"
3189,"blwr03188","縣長","guainn2_dionn4"
3190,"blwr03189","穎脫","ing4_tuat7"
3191,"blwr03190","磨牙","vua5_qe5"
3192,"blwr03191","燒熱","sior1_luah6"
3193,"blwr03192","橫披","huainn5_pi1"
3194,"blwr03193","墨賊","vak6_zat6"
3195,"blwr03194","銳鼓","rue2_go4"
3196,"blwr03195","遷染","ken1_riam4"
3197,"blwr03196","遮道","ria1_dor2"
3198,"blwr03197","遮路","lia1_lo2"
3199,"blwr03198","踏硬","dah6_nge2"
3200,"blwr03199","稻葉","diu2_hior2"
3201,"blwr03200","熱著","ruah6_diorh6"
3202,"blwr03201","熱烈","qet6_let6"
3203,"blwr03202","澄澈","ding5_tet7"
3204,"blwr03203","憐惜","len5_siorh7"
3205,"blwr03204","噴泉","pun3_zuann5"
3206,"blwr03205","輓聯","vuan4_len5"
3207,"blwr03206","貌寢","mau2_cim4"
3208,"blwr03207","蜜月","vit6_quat6"
3209,"blwr03208","綽約","cok7_iok7"
3210,"blwr03209","漂撇","piau1_pet7"
3211,"blwr03210","暢懷","tiong3_huai5"
3212,"blwr03211","暢銷","tiang3_siau1"
3213,"blwr03212","孵卵","bu2_nng2"
3214,"blwr03213","嫩薑","zinn4_giunn1"
3215,"blwr03214","閘北","zah6_bak7"
3216,"blwr03215","過更","gue3_genn1"
3217,"blwr03216","遐爾","hia3_ni2"
3218,"blwr03217","辟疆","pik7_giang1"
3219,"blwr03218","賊窟","cat6_kut7"
3220,"blwr03219","誇獎","kua1_ziong4"
3221,"blwr03220","腹腔","bak7_kiunn1"
3222,"blwr03221","溪湖","ke1_o5"
3223,"blwr03222","滅卻","vet6_kiok7"
3224,"blwr03223","黑煙","o1_en1"
3225,"blwr03224","絕壁","zuat6_biah7"
3226,"blwr03225","結黏","gat7_liam5"
3227,"blwr03226","痘苗","dau2_miau5"
3228,"blwr03227","琴鳥","kim5_niau4"
3229,"blwr03228","無sap","vor5_sap7"
3230,"blwr03229","渴望","kat7_vong2"
3231,"blwr03230","替換","tue3_uann2"
3232,"blwr03231","敢請","gann4_ciann4"
3233,"blwr03232","媒人","hm5_lang5"
3234,"blwr03233","割據","guah7_gi3"
3235,"blwr03234","鳥卵","ziau4_lng2"
3236,"blwr03235","雀麥","ciak7_ve2"
3237,"blwr03236","陷入","ham2_qip6"
3238,"blwr03237","牽牽","kan1_kan1"
3239,"blwr03238","深奧","cim1_or3"
3240,"blwr03239","深淵","cim1_en1"
3241,"blwr03240","混淆","hun2_ngau5"
3242,"blwr03241","添贈","tiam1_zng3"
3243,"blwr03242","敕封","tik7_hong1"
3244,"blwr03243","採摘","cai4_diah7"
3245,"blwr03244","推託","tui1_tok7"
3246,"blwr03245","推sak","te1_sak7"
3247,"blwr03246","唱名","cionn3_mia5"
3248,"blwr03247","參插","cam1_cah7"
3249,"blwr03248","送別","sang3_bet6"
3250,"blwr03249","辱罵","riok6_me2"
3251,"blwr03250","耆艾","gi5_ngai2"
3252,"blwr03251","缺脣","kuat7_dun5"
3253,"blwr03252","索引","sorh7_in4"
3254,"blwr03253","窄路","eh6_lo2"
3255,"blwr03254","砰滂","ping1_bong2"
3256,"blwr03255","眩qong","hin5_qong5"
3257,"blwr03256","烏烏","o1_o1"
3258,"blwr03257","浮額","pu5_qiah6"
3259,"blwr03258","恥辱","ti4_qiok6"
3260,"blwr03259","弱植","riak6_sit6"
3261,"blwr03260","弱植","qiak6_sit6"
3262,"blwr03261","害怕","hai2_pann3"
3263,"blwr03262","剝削","bak7_siah7"
3264,"blwr03263","倭寇","or1_kior3"
3265,"blwr03264","約略","iak7_liok6"
3266,"blwr03265","突擊","dut6_gik7"
3267,"blwr03266","穿耳","cuan1_hinn2"
3268,"blwr03267","相puah","siong1_puah2"
3269,"blwr03268","洩洩","siap7_siap7"
3270,"blwr03269","歪派","uai1_pai3"
3271,"blwr03270","拽手","et6_ciu4"
3272,"blwr03271","哈佛","hah7_hut6"
3273,"blwr03272","叛逆","puan2_qik6"
3274,"blwr03273","枝頭","gi1_tior5"
3275,"blwr03274","杳杳","viau4_viau4"
3276,"blwr03275","抽象","tiu1_ciang2"
3277,"blwr03276","抹粉","vuah7_hun4"
3278,"blwr03277","岳母","qak6_vior4"
3279,"blwr03278","刺鑿","ci3_cak6"
3280,"blwr03279","邑長","ip7_diunn4"
3281,"blwr03280","沃壤","ak7_riang4"
3282,"blwr03281","批答","pe1_dap7"
3283,"blwr03282","尿酸","qior2_sng1"
3284,"blwr03283","屁話","pui3_ue2"
3285,"blwr03284","劫奪","giap7_duat6"
3286,"blwr03285","羊卜","ionn5_bok7"
3287,"blwr03286","朴硝","porh7_siau1"
3288,"blwr03287","戎戎","riong5_riong5"
3289,"blwr03288","年節","ni5_zeh7"
3290,"blwr03289","安香","an1_hionn1"
3291,"blwr03290","好學","hor4_orh6"
3292,"blwr03291","民瘼","vin5_moh7"
3293,"blwr03292","卡知","ka4_zainn1"
3294,"blwr03293","冊頁","ceh7_iah6"
3295,"blwr03294","月餅","qeh6_biann4"
3296,"blwr03295","匹練","pit7_len2"
3297,"blwr03296","公園","gong1_huinn5"
3298,"blwr03297","什麼","siap6_mih4"
3299,"blwr03298","土糜","to5_mue5"
3300,"blwr03299","乞予","kih7_ho2"
3301,"blwr03300","上運","zionn2_un2"
3302,"blwr03301","一葉","it7_iap6"
3303,"blwr03302","suh奶","suh7_ni1"
3304,"blwr03303","hip像","hip7_siang2"
3305,"blwr03304","hianghiang","hiang1_hiang1"
3306,"blwr03305","hiahnih","hiah7_nih7"
3307,"blwr03306","cap伊","cap6_i2"
3308,"blwr03307","骿","piann1"
3309,"blwr03308","竊","ciap7"
3310,"blwr03309","謬","viu2"
3311,"blwr03310","嬰","enn1"
3312,"blwr03311","嚇","hat7"
3313,"blwr03312","磕","kap7"
3314,"blwr03313","隙","kiah7"
3315,"blwr03314","硬","ngi2"
3316,"blwr03315","梁","nio5"
3317,"blwr03316","匿","vih6"
3318,"blwr03317","哼","hainn1"
3319,"blwr03318","卻","kiak7"
3320,"blwr03319","扯","cuah7"
3321,"blwr03320","夾","ngeh7"
3322,"blwr03321","坑","kinn1"
3323,"blwr03322","民","min5"
3324,"blwr03323","卯","vau4"
3325,"blwr03324","他","ta1"
3326,"blwr03325","扎","at7"
3327,"blwr03326","乞","kit7"
3328,"blwr03327","suainn","suainn2"
3329,"blwr03328","lih","lih7"
3330,"blwr03329","kiu","kiu1"
3331,"blwr03330","hann","hann2"
3332,"blwr03331","biak","biak7"
3333,"blwr03332","台灣民主國","dai5_uan5_vin5_zu4_gok7"
3334,"blwr03333","台北市政府","dai5_bak7_ci2_zing3_hu4"
3335,"blwr03334","二十一世紀","ri2_zap6_it7_se3_gi3"
3336,"blwr03335","二二八事件","li2_li2_bat7_su2_giann2"
3337,"blwr03336","觀光農園","guan1_gong1_long5_hng5"
3338,"blwr03337","麵粉袋仔","mi2_hun4_de2_a4"
3339,"blwr03338","藝術大道","qe2_sut6_dai2_dor2"
3340,"blwr03339","雙語教育","siang1_qi4_gau3_iok6"
3341,"blwr03340","購物中心","go3_vut6_diong1_sim1"
3342,"blwr03341","講ve輪轉","gong4_ve2_len4_dng4"
3343,"blwr03342","講ho清楚","gong4_ho2_cing1_cor4"
3344,"blwr03343","臨時條款","lim5_si5_diau5_kuan4"
3345,"blwr03344","擠來擠去","zinn1_lai5_zinn1_ki3"
3346,"blwr03345","錯綜複雜","cor3_zong1_hok6_zap6"
3347,"blwr03346","積小成多","zik7_sior4_sing5_do1"
3348,"blwr03347","寫一張單","sia4_zit6_diunn1_duann1"
3349,"blwr03348","寫ve出來","sia4_ve2_cut7_lai5"
3350,"blwr03349","漢羅並用","han3_lor5_bing2_iong2"
3351,"blwr03350","廖李玉麗","liau2_li4_qiok6_le2"
3352,"blwr03351","電信總局","den2_sin3_zong4_giok6"
3353,"blwr03352","過無外久","gue3_vor5_qua2_gu4"
3354,"blwr03353","群眾之聲","gun5_ziong3_zi1_siann1"
3355,"blwr03354","歇閒時仔","hiorh7_ing5_si5_a4"
3356,"blwr03355","新聞報導","sim1_vun5_bor3_dor2"
3357,"blwr03356","愈la愈臭","lu4_la2_lu4_cau3"
3358,"blwr03357","飲食習慣","im4_sit6_sip6_guan3"
3359,"blwr03358","開市大吉","kui1_ci2_dai2_get7"
3360,"blwr03359","登山活動","ding1_san1_uah6_dong2"
3361,"blwr03360","無幾年前","vor5_gui4_ni5_zing5"
3362,"blwr03361","無享用權","vor5_hiang4_iong2_kuan5"
3363,"blwr03362","港都夜霧","gang4_do1_ia2_vu2"
3364,"blwr03363","循序漸進","sun5_si2_ziam2_zin3"
3365,"blwr03364","幾百箍仔","gui4_bah7_ko1_a4"
3366,"blwr03365","被保險人","bi2_bor4_hiam4_lin5"
3367,"blwr03366","疏疏稀稀","so1_so1_hi1_hi1"
3368,"blwr03367","專業知識","zuan1_qiap6_di3_sik7"
3369,"blwr03368","國家認同","gok7_ga1_rin2_dong5"
3370,"blwr03369","動嘴動目","dang2_cui3_dang2_vak6"
3371,"blwr03370","做磨仔心","zor3_vor2_a4_sim1"
3372,"blwr03371","高高在上","gor1_gor1_zai2_siong2"
3373,"blwr03372","酒國英雄","ziu4_gok7_ing1_hiong5"
3374,"blwr03373","逃生不易","dor5_sing1_but7_i3"
3375,"blwr03374","真無合理","zin1_vor5_hap6_li4"
3376,"blwr03375","特務系統","dik6_vu2_he2_tong4"
3377,"blwr03376","消防大隊","siau1_hong5_dua2_dui2"
3378,"blwr03377","核能電廠","hik6_ling5_den2_ciunn4"
3379,"blwr03378","悔不當初","hue4_but7_dong1_co1"
3380,"blwr03379","師範學校","su1_huan2_hak6_hau2"
3381,"blwr03380","家家戶戶","ge1_ge1_ho2_ho2"
3382,"blwr03381","食頭路人","ziah6_tau5_lo2_lang5"
3383,"blwr03382","耶穌基督","ia5_so1_gi1_dok7"
3384,"blwr03383","為富不仁","ui5_hu3_but7_rin5"
3385,"blwr03384","流行文化","liu5_hing5_vun5_hua3"
3386,"blwr03385","查某囡仔","za1_vo4_qin4_a4"
3387,"blwr03386","直直giu去","dit6_dit6_giu1_ki3"
3388,"blwr03387","泡一寡茶","pau3_zit6_gua4_de5"
3389,"blwr03388","治安單位","di2_an1_dan1_ui2"
3390,"blwr03389","油加利樹","iu5_ga1_i1_ciu2"
3391,"blwav1001","麻黃","mua5_ng5"
3392,"blwav1002","領悟","nia4_ngo2"
3393,"blwav1003","三碗","sann1_uann4"
3394,"blwav1004","止痛藥仔","zi4_tiann3_iorh6_a4"
3395,"blwav1005","會湠噢","e2_tuann3_o3"
3396,"blwav1006","市立病院","ci2_lip6_benn2_inn2"
3397,"blwav1007","親姆","cenn1_m4"
3398,"blwav1008","生硬","cenn1_nge2"
3399,"blwav1009","青草仔支","cenn1_cau4_a4_gi1"
3400,"blwav1010","歸暝歸日","gui1_me5_gui1_rit6"
3401,"blwav1011","輪生葉","lun5_senn1_hiorh6"
3402,"blwav1012","按呢nia","an4_ne1_nia2"
3403,"blwav1013","生囡仔","senn1_qin4_a4"
3404,"blwav1014","生胃牆","senn1_ui2_ciunn5"
3405,"blwav1015","路中央","lo2_diong1_ng1"
3406,"blwav1016","窮碗箸","king5_uann4_di2"
3407,"blwav1017","缺碗","kih7_uann4"
3408,"blwav1018","veh學","veh7_orh6"
3409,"blwav1019","陳圓圓","dan5_inn5_inn5"
3410,"blwav1020","親姆","cinn1_m4"
3411,"blwav1021","每個人","mui4_e5_lang5"
3412,"blwav1022","年年升官","ni5_ni5_sing1_guann1"
3413,"blwav1023","天烏烏","tinn1_o1_o1"
3414,"blwav1024","學院派","hak6_inn2_pai3"
3415,"blwav1025","五天外尾","qo2_tinn1_qua2_ve4"
3416,"blwav1026","關學","guainn1_orh6"
3417,"blwav1027","足m好","zok7_m2_hor4"
3418,"blwav1028","覺悟著","gak7_ngo2_diorh6"
3419,"blwav1029","足呵咾","zok7_or1_lor4"
3420,"blwav1030","金黃","gim1_ng5"
3421,"blwav1031","陰影法","im1_iann4_huat7"
3422,"blwav1032","敢m是leh","gam4_m2_si2_leh7"
3423,"blwav1033","勘誤表","kam1_ngo2_bior4"
3424,"blwav1034","暗學","am3_orh6"
3425,"blwav1035","田嬰","can2_enn1"
3426,"blwav1036","藤黃","din5_ng5"
3427,"blwav1037","大專院校","dai2_zuan1_inn2_hau2"
3428,"blwav1038","當然m是","dong1_ren5_m2_si2"
3429,"blwav1039","變換","ben3_uann2"
3430,"blwav1040","真會記得","zin1_e2_gi3_dit7"
3431,"blwav1041","燕窩","en3_or1"
3432,"blwav1042","丈姆","dionn2_m4"
3433,"blwav1043","娥娥","ngo5_ngo5"
3434,"blwav1044","感冒藥仔","gam4_mo2_iorh6_a4"
3435,"blwav1045","年華老去","len5_hua5_no4_ki3"
3436,"blwav1046","群魔亂舞","gun5_mo5_luan2_vu4"
3437,"blwav1047","魔王","mo5_ong5"
3438,"blwav1048","魔術師","mo5_sut6_su1"
3439,"blwav1049","鞭毛蟲","ben1_mo5_tang5"
3440,"blwav1050","怒蛙","no2_ua1"
3441,"blwav1051","畏吾兒","ui3_ngo4_ri5"
3442,"blwav1052","研習營","qen4_sip6_iann5"
3443,"blwav1053","入伍","rip6_ngo4"
3444,"blwav1054","發黃","huat7_ng5"
3445,"blwav1055","高等法院","gor1_ding4_huat7_inn2"
3446,"blwav1056","金不換","gim1_but7_uann2"
3447,"blwav1057","蔣院長","ziunn4_inn2_diunn4"
3448,"blwav1058","丈姆","diunn2_m4"
3449,"blwav1059","妙悟","miau2_ngo2"
3450,"blwav1060","貓鼻頭","niau1_binn2_tau5"
3451,"blwav1061","想會出來","siunn2_e2_cut7_lai5"
3452,"blwav1062","鬧一下","nau2_zit6_e2"
3453,"blwav1063","鴛鴦湖","uan1_iunn1_o5"
3454,"blwav1064","veh上天堂","veh7_ziunn2_ten1_dong5"
3455,"blwav1065","鴛鴦瓦","uan1_iunn1_ua4"
3456,"blwav1066","原主唱人","quan5_zu4_ciunn3_rin5"
3457,"blwav1067","鵝黃","qia5_ng5"
3458,"blwav1068","感化院","gam4_hua3_inn2"
